"@timestamp",message
"Sep 23, 2022 @ 09:04:01.534","Sep 23 09:04:00 mail saslauthd[18738]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 09:03:53.522","Sep 23 09:03:46 mail saslauthd[18736]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 08:59:50.418","Sep 23 08:59:48 mail saslauthd[18739]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 08:59:34.412","Sep 23 08:59:31 mail saslauthd[18736]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 08:58:56.397","Sep 23 08:58:53 mail saslauthd[18738]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 08:58:41.389","Sep 23 08:58:40 mail saslauthd[18737]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 08:55:51.043","Sep 23 08:55:48 mail saslauthd[18740]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 08:55:38.970","Sep 23 08:55:37 mail saslauthd[18737]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 08:53:09.143","Sep 23 08:53:07 mail saslauthd[18737]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 08:52:44.701","Sep 23 08:52:43 mail saslauthd[18739]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 08:43:14.677","Sep 23 08:43:11 mail saslauthd[18740]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 08:43:00.668","Sep 23 08:42:57 mail saslauthd[18737]: auth_zimbra: peacesat@uhtasi.org auth failed: authentication failed for [peacesat@uhtasi.org]"
"Sep 23, 2022 @ 08:41:12.475","Sep 23 08:41:10 mail saslauthd[18739]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 08:40:57.453","Sep 23 08:40:56 mail saslauthd[18737]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 08:36:39.221","Sep 23 08:36:38 mail saslauthd[18737]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 08:36:32.216","Sep 23 08:36:29 mail saslauthd[18736]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 08:36:32.216","Sep 23 08:36:30 mail saslauthd[18738]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 08:35:57.071","Sep 23 08:35:56 mail saslauthd[18740]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 08:32:38.832","Sep 23 08:32:38 mail saslauthd[18740]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 08:32:26.823","Sep 23 08:32:24 mail saslauthd[18737]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 08:30:14.773","Sep 23 08:30:14 mail saslauthd[18736]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 08:29:55.462","Sep 23 08:29:54 mail saslauthd[18737]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 08:29:38.019","Sep 23 08:29:37 mail saslauthd[18738]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 08:18:16.709","Sep 23 08:18:16 mail saslauthd[18740]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 08:18:07.220","Sep 23 08:17:59 mail saslauthd[18738]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 08:14:17.479","Sep 23 08:14:10 mail saslauthd[18738]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 08:13:39.453","Sep 23 08:13:36 mail saslauthd[18737]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 08:13:29.449","Sep 23 08:13:29 mail saslauthd[18738]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 08:12:57.743","Sep 23 08:12:56 mail saslauthd[18740]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 08:09:49.100","Sep 23 08:09:48 mail saslauthd[18738]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 08:09:30.095","Sep 23 08:09:27 mail saslauthd[18736]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 08:07:12.925","Sep 23 08:07:12 mail saslauthd[18736]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 08:06:46.395","Sep 23 08:06:46 mail saslauthd[18740]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 07:55:28.887","Sep 23 07:55:28 mail saslauthd[18737]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 07:55:00.864","Sep 23 07:54:57 mail saslauthd[18740]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 07:50:47.404","Sep 23 07:50:46 mail saslauthd[18739]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 07:50:41.357","Sep 23 07:50:37 mail saslauthd[18740]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 07:50:32.718","Sep 23 07:50:31 mail saslauthd[18736]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 07:50:02.151","Sep 23 07:50:01 mail saslauthd[18739]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 07:47:10.424","Sep 23 07:47:09 mail saslauthd[18739]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 07:46:45.398","Sep 23 07:46:44 mail saslauthd[18738]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 07:44:30.337","Sep 23 07:44:28 mail saslauthd[18736]: auth_zimbra: domains auth failed: authentication failed for [domains]"
"Sep 23, 2022 @ 07:44:30.336","Sep 23 07:44:28 mail saslauthd[18739]: auth_zimbra: pacificdesk auth failed: authentication failed for [pacificdesk]"
"Sep 23, 2022 @ 07:44:12.295","Sep 23 07:44:12 mail saslauthd[18737]: auth_zimbra: pacificdesk@uhtasi.org auth failed: authentication failed for [pacificdesk@uhtasi.org]"
"Sep 23, 2022 @ 07:43:55.272","Sep 23 07:43:49 mail saslauthd[18740]: auth_zimbra: domains@uhtasi.org auth failed: authentication failed for [domains@uhtasi.org]"
"Sep 23, 2022 @ 07:34:07.109","Sep 23 07:34:06 mail saslauthd[18736]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:33:48.096","Sep 23 07:33:43 mail saslauthd[18738]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:33:23.090","Sep 23 07:33:19 mail saslauthd[18737]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:32:57.069","Sep 23 07:32:56 mail saslauthd[18740]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:32:55.067","Sep 23 07:32:54 mail saslauthd[18736]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:32:52.064","Sep 23 07:32:51 mail saslauthd[18739]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:32:37.018","Sep 23 07:32:34 mail saslauthd[18738]: auth_zimbra: domains auth failed: authentication failed for [domains]"
"Sep 23, 2022 @ 07:32:28.007","Sep 23 07:32:27 mail saslauthd[18737]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:32:03.026","Sep 23 07:32:02 mail saslauthd[18738]: auth_zimbra: domains@uhtasi.org auth failed: authentication failed for [domains@uhtasi.org]"
"Sep 23, 2022 @ 07:32:03.026","Sep 23 07:32:02 mail saslauthd[18740]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:31:42.013","Sep 23 07:31:38 mail saslauthd[18736]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:31:12.008","Sep 23 07:31:11 mail saslauthd[18738]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:30:43.948","Sep 23 07:30:43 mail saslauthd[18737]: auth_zimbra: peacesat auth failed: authentication failed for [peacesat]"
"Sep 23, 2022 @ 07:28:26.140","Sep 23 07:28:22 mail saslauthd[18738]: auth_zimbra: domains auth failed: authentication failed for [domains]"
"Sep 23, 2022 @ 07:27:53.131","Sep 23 07:27:52 mail saslauthd[18737]: auth_zimbra: domains@uhtasi.org auth failed: authentication failed for [domains@uhtasi.org]"
"Sep 23, 2022 @ 07:27:51.129","Sep 23 07:27:47 mail saslauthd[18736]: auth_zimbra: domains auth failed: authentication failed for [domains]"
"Sep 23, 2022 @ 07:27:19.109","Sep 23 07:27:18 mail saslauthd[18736]: auth_zimbra: domains@uhtasi.org auth failed: authentication failed for [domains@uhtasi.org]"
"Sep 23, 2022 @ 07:23:57.962","Sep 23 07:23:57 mail saslauthd[18736]: auth_zimbra: domains auth failed: authentication failed for [domains]"
"Sep 23, 2022 @ 07:23:38.941","Sep 23 07:23:38 mail saslauthd[18739]: auth_zimbra: domains@uhtasi.org auth failed: authentication failed for [domains@uhtasi.org]"
"Sep 23, 2022 @ 07:21:26.592","Sep 23 07:21:25 mail saslauthd[18736]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 07:21:04.379","Sep 23 07:21:03 mail saslauthd[18740]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 07:09:34.983","Sep 23 07:09:32 mail saslauthd[18740]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 07:09:12.978","Sep 23 07:09:11 mail saslauthd[18739]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 07:05:04.689","Sep 23 07:05:01 mail saslauthd[18739]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 07:04:49.682","Sep 23 07:04:48 mail saslauthd[18740]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 07:04:25.665","Sep 23 07:04:25 mail saslauthd[18737]: auth_zimbra: pacificdesk auth failed: authentication failed for [pacificdesk]"
"Sep 23, 2022 @ 07:04:20.654","Sep 23 07:04:20 mail saslauthd[18736]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 07:04:18.651","Sep 23 07:04:17 mail saslauthd[18738]: auth_zimbra: pacificdesk@uhtasi.org auth failed: authentication failed for [pacificdesk@uhtasi.org]"
"Sep 23, 2022 @ 07:04:10.645","Sep 23 07:04:09 mail saslauthd[18739]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 07:01:04.398","Sep 23 07:01:04 mail saslauthd[18739]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 07:00:55.390","Sep 23 07:00:54 mail saslauthd[18738]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 06:58:20.348","Sep 23 06:58:18 mail saslauthd[18736]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 06:58:07.343","Sep 23 06:58:03 mail saslauthd[18737]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 06:47:34.836","Sep 23 06:47:32 mail saslauthd[18736]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 06:46:32.783","Sep 23 06:46:29 mail saslauthd[18740]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 06:42:32.609","Sep 23 06:42:24 mail saslauthd[18740]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 06:42:10.594","Sep 23 06:42:08 mail saslauthd[18738]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 06:41:47.444","Sep 23 06:41:45 mail saslauthd[18739]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 06:41:17.373","Sep 23 06:41:17 mail saslauthd[18740]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 06:38:15.480","Sep 23 06:38:14 mail saslauthd[18736]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 06:38:04.474","Sep 23 06:38:00 mail saslauthd[18738]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 06:35:22.275","Sep 23 06:35:21 mail saslauthd[18736]: auth_zimbra: root auth failed: authentication failed for [root]"
"Sep 23, 2022 @ 06:35:09.267","Sep 23 06:35:07 mail saslauthd[18738]: auth_zimbra: root@uhtasi.org auth failed: authentication failed for [root@uhtasi.org]"
"Sep 23, 2022 @ 06:23:33.196","Sep 23 06:23:33 mail saslauthd[18739]: auth_zimbra: root auth failed: authentication failed for [root]"
"Sep 23, 2022 @ 06:23:15.185","Sep 23 06:23:13 mail saslauthd[18738]: auth_zimbra: root@uhtasi.org auth failed: authentication failed for [root@uhtasi.org]"
"Sep 23, 2022 @ 06:19:12.005","Sep 23 06:19:08 mail saslauthd[18740]: auth_zimbra: root auth failed: authentication failed for [root]"
"Sep 23, 2022 @ 06:19:00.998","Sep 23 06:18:57 mail saslauthd[18737]: auth_zimbra: root@uhtasi.org auth failed: authentication failed for [root@uhtasi.org]"
"Sep 23, 2022 @ 06:18:40.965","Sep 23 06:18:39 mail saslauthd[18738]: auth_zimbra: root auth failed: authentication failed for [root]"
"Sep 23, 2022 @ 06:18:18.951","Sep 23 06:18:17 mail saslauthd[18740]: auth_zimbra: root@uhtasi.org auth failed: authentication failed for [root@uhtasi.org]"
"Sep 23, 2022 @ 06:15:14.930","Sep 23 06:15:14 mail saslauthd[18736]: auth_zimbra: root auth failed: authentication failed for [root]"
"Sep 23, 2022 @ 06:14:55.925","Sep 23 06:14:55 mail saslauthd[18737]: auth_zimbra: root@uhtasi.org auth failed: authentication failed for [root@uhtasi.org]"
"Sep 23, 2022 @ 06:12:19.609","Sep 23 06:12:18 mail saslauthd[18737]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 06:12:02.083","Sep 23 06:12:01 mail saslauthd[18739]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 06:06:31.947","Sep 23 06:06:31 mail saslauthd[18737]: auth_zimbra: info auth failed: authentication failed for [info]"
"Sep 23, 2022 @ 06:06:24.943","Sep 23 06:06:21 mail saslauthd[18739]: auth_zimbra: info@uhtasi.org auth failed: authentication failed for [info@uhtasi.org]"
"Sep 23, 2022 @ 06:01:31.514","Sep 23 06:01:31 mail saslauthd[18737]: auth_zimbra: pacificdesk auth failed: authentication failed for [pacificdesk]"
"Sep 23, 2022 @ 06:01:24.227","Sep 23 06:01:17 mail saslauthd[18739]: auth_zimbra: pacificdesk@uhtasi.org auth failed: authentication failed for [pacificdesk@uhtasi.org]"
"Sep 23, 2022 @ 06:00:40.964","Sep 23 06:00:37 mail saslauthd[18736]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 06:00:07.946","Sep 23 06:00:06 mail saslauthd[18738]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 05:55:57.802","Sep 23 05:55:57 mail saslauthd[18740]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 05:55:47.795","Sep 23 05:55:46 mail saslauthd[18737]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 05:55:44.792","Sep 23 05:55:44 mail saslauthd[18739]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 05:55:07.757","Sep 23 05:55:06 mail saslauthd[18736]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 05:51:59.887","Sep 23 05:51:58 mail saslauthd[18736]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 05:51:48.881","Sep 23 05:51:47 mail saslauthd[18737]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 05:49:02.952","Sep 23 05:49:02 mail saslauthd[18740]: auth_zimbra: manager auth failed: authentication failed for [manager]"
"Sep 23, 2022 @ 05:48:48.613","Sep 23 05:48:47 mail saslauthd[18736]: auth_zimbra: manager@uhtasi.org auth failed: authentication failed for [manager@uhtasi.org]"
"Sep 23, 2022 @ 05:37:41.119","Sep 23 05:37:40 mail saslauthd[18740]: auth_zimbra: manager auth failed: authentication failed for [manager]"
"Sep 23, 2022 @ 05:36:52.082","Sep 23 05:36:51 mail saslauthd[18739]: auth_zimbra: manager@uhtasi.org auth failed: authentication failed for [manager@uhtasi.org]"
"Sep 23, 2022 @ 05:32:53.395","Sep 23 05:32:53 mail saslauthd[18738]: auth_zimbra: manager auth failed: authentication failed for [manager]"
"Sep 23, 2022 @ 05:32:38.388","Sep 23 05:32:37 mail saslauthd[18739]: auth_zimbra: manager@uhtasi.org auth failed: authentication failed for [manager@uhtasi.org]"
"Sep 23, 2022 @ 05:32:07.372","Sep 23 05:32:06 mail saslauthd[18737]: auth_zimbra: manager auth failed: authentication failed for [manager]"
"Sep 23, 2022 @ 05:31:55.944","Sep 23 05:31:55 mail saslauthd[18738]: auth_zimbra: manager@uhtasi.org auth failed: authentication failed for [manager@uhtasi.org]"
"Sep 23, 2022 @ 05:28:54.864","Sep 23 05:28:54 mail saslauthd[18737]: auth_zimbra: manager auth failed: authentication failed for [manager]"
"Sep 23, 2022 @ 05:28:44.720","Sep 23 05:28:40 mail saslauthd[18739]: auth_zimbra: manager@uhtasi.org auth failed: authentication failed for [manager@uhtasi.org]"
"Sep 23, 2022 @ 05:25:44.473","Sep 23 05:25:43 mail saslauthd[18736]: auth_zimbra: marketing auth failed: authentication failed for [marketing]"
"Sep 23, 2022 @ 05:25:34.297","Sep 23 05:25:32 mail saslauthd[18738]: auth_zimbra: marketing@uhtasi.org auth failed: authentication failed for [marketing@uhtasi.org]"
"Sep 23, 2022 @ 05:13:59.431","Sep 23 05:13:59 mail saslauthd[18738]: auth_zimbra: marketing auth failed: authentication failed for [marketing]"
"Sep 23, 2022 @ 05:13:45.937","Sep 23 05:13:44 mail saslauthd[18739]: auth_zimbra: marketing@uhtasi.org auth failed: authentication failed for [marketing@uhtasi.org]"
"Sep 23, 2022 @ 05:10:12.189","Sep 23 05:10:11 mail saslauthd[18739]: auth_zimbra: marketing auth failed: authentication failed for [marketing]"
"Sep 23, 2022 @ 05:09:41.117","Sep 23 05:09:39 mail saslauthd[18738]: auth_zimbra: marketing@uhtasi.org auth failed: authentication failed for [marketing@uhtasi.org]"
"Sep 23, 2022 @ 05:08:47.682","Sep 23 05:08:45 mail saslauthd[18737]: auth_zimbra: marketing auth failed: authentication failed for [marketing]"
"Sep 23, 2022 @ 05:08:39.679","Sep 23 05:08:32 mail saslauthd[18740]: auth_zimbra: marketing@uhtasi.org auth failed: authentication failed for [marketing@uhtasi.org]"
"Sep 23, 2022 @ 05:05:18.544","Sep 23 05:05:16 mail saslauthd[18736]: auth_zimbra: marketing auth failed: authentication failed for [marketing]"
"Sep 23, 2022 @ 05:04:54.532","Sep 23 05:04:54 mail saslauthd[18740]: auth_zimbra: marketing@uhtasi.org auth failed: authentication failed for [marketing@uhtasi.org]"
"Sep 23, 2022 @ 05:03:05.205","Sep 23 05:03:00 mail saslauthd[18739]: auth_zimbra: contacts auth failed: authentication failed for [contacts]"
"Sep 23, 2022 @ 05:02:27.199","Sep 23 05:02:26 mail saslauthd[18736]: auth_zimbra: contacts@uhtasi.org auth failed: authentication failed for [contacts@uhtasi.org]"
"Sep 23, 2022 @ 04:50:04.917","Sep 23 04:50:04 mail saslauthd[18738]: auth_zimbra: contacts auth failed: authentication failed for [contacts]"
"Sep 23, 2022 @ 04:49:35.836","Sep 23 04:49:35 mail saslauthd[18736]: auth_zimbra: contacts@uhtasi.org auth failed: authentication failed for [contacts@uhtasi.org]"
"Sep 23, 2022 @ 04:47:47.690","Sep 23 04:47:46 mail saslauthd[18738]: auth_zimbra: pacificdesk auth failed: authentication failed for [pacificdesk]"
"Sep 23, 2022 @ 04:47:23.679","Sep 23 04:47:22 mail saslauthd[18736]: auth_zimbra: pacificdesk@uhtasi.org auth failed: authentication failed for [pacificdesk@uhtasi.org]"
"Sep 23, 2022 @ 04:45:37.263","Sep 23 04:45:34 mail saslauthd[18738]: auth_zimbra: contacts auth failed: authentication failed for [contacts]"
"Sep 23, 2022 @ 04:45:24.258","Sep 23 04:45:23 mail saslauthd[18736]: auth_zimbra: contacts@uhtasi.org auth failed: authentication failed for [contacts@uhtasi.org]"
"Sep 23, 2022 @ 04:45:00.119","Sep 23 04:44:57 mail saslauthd[18739]: auth_zimbra: contacts auth failed: authentication failed for [contacts]"
"Sep 23, 2022 @ 04:44:43.008","Sep 23 04:44:41 mail saslauthd[18740]: auth_zimbra: contacts@uhtasi.org auth failed: authentication failed for [contacts@uhtasi.org]"
"Sep 23, 2022 @ 04:41:01.913","Sep 23 04:40:54 mail saslauthd[18740]: auth_zimbra: contacts auth failed: authentication failed for [contacts]"
"Sep 23, 2022 @ 04:40:20.902","Sep 23 04:40:20 mail saslauthd[18738]: auth_zimbra: contacts@uhtasi.org auth failed: authentication failed for [contacts@uhtasi.org]"
"Sep 23, 2022 @ 04:38:05.361","Sep 23 04:38:00 mail saslauthd[18739]: auth_zimbra: infos auth failed: authentication failed for [infos]"
"Sep 23, 2022 @ 04:37:35.343","Sep 23 04:37:32 mail saslauthd[18736]: auth_zimbra: infos@uhtasi.org auth failed: authentication failed for [infos@uhtasi.org]"
"Sep 23, 2022 @ 04:29:43.014","Sep 23 04:29:39 mail saslauthd[18738]: auth_zimbra: info auth failed: authentication failed for [info]"
"Sep 23, 2022 @ 04:28:59.621","Sep 23 04:28:56 mail saslauthd[18737]: auth_zimbra: info@uhtasi.org auth failed: authentication failed for [info@uhtasi.org]"
"Sep 23, 2022 @ 04:23:57.173","Sep 23 04:23:56 mail saslauthd[18736]: auth_zimbra: infos auth failed: authentication failed for [infos]"
"Sep 23, 2022 @ 04:23:50.169","Sep 23 04:23:42 mail saslauthd[18740]: auth_zimbra: infos@uhtasi.org auth failed: authentication failed for [infos@uhtasi.org]"
"Sep 23, 2022 @ 04:18:46.738","Sep 23 04:18:44 mail saslauthd[18737]: auth_zimbra: infos auth failed: authentication failed for [infos]"
"Sep 23, 2022 @ 04:18:28.413","Sep 23 04:18:27 mail saslauthd[18739]: auth_zimbra: infos@uhtasi.org auth failed: authentication failed for [infos@uhtasi.org]"
"Sep 23, 2022 @ 04:17:54.376","Sep 23 04:17:47 mail saslauthd[18738]: auth_zimbra: infos auth failed: authentication failed for [infos]"
"Sep 23, 2022 @ 04:17:33.367","Sep 23 04:17:32 mail saslauthd[18736]: auth_zimbra: infos@uhtasi.org auth failed: authentication failed for [infos@uhtasi.org]"
"Sep 23, 2022 @ 04:14:31.451","Sep 23 04:14:31 mail saslauthd[18738]: auth_zimbra: infos auth failed: authentication failed for [infos]"
"Sep 23, 2022 @ 04:13:35.229","Sep 23 04:13:33 mail saslauthd[18737]: auth_zimbra: infos@uhtasi.org auth failed: authentication failed for [infos@uhtasi.org]"
"Sep 23, 2022 @ 04:10:36.993","Sep 23 04:10:33 mail saslauthd[18738]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 04:10:02.961","Sep 23 04:10:02 mail saslauthd[18737]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 03:54:41.725","Sep 23 03:54:40 mail saslauthd[18737]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 03:54:18.717","Sep 23 03:54:18 mail saslauthd[18739]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 03:48:37.798","Sep 23 03:48:36 mail saslauthd[18740]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 03:48:22.595","Sep 23 03:48:22 mail saslauthd[18738]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 03:47:54.583","Sep 23 03:47:53 mail saslauthd[18736]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 03:47:19.567","Sep 23 03:47:19 mail saslauthd[18737]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 03:43:18.153","Sep 23 03:43:17 mail saslauthd[18737]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 03:42:31.140","Sep 23 03:42:28 mail saslauthd[18738]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 03:39:36.930","Sep 23 03:39:34 mail saslauthd[18737]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 03:38:55.919","Sep 23 03:38:55 mail saslauthd[18738]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 03:22:30.422","Sep 23 03:22:30 mail saslauthd[18738]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 03:22:20.419","Sep 23 03:22:19 mail saslauthd[18739]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 03:16:10.620","Sep 23 03:16:08 mail saslauthd[18737]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 03:15:56.600","Sep 23 03:15:56 mail saslauthd[18736]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
